date,user,text,retweets,favorites,mentions,hashtags,geolocation
2020-04-10 15:15:51+00:00,Boomer_Patriot,"Senate Dems Block Coronavirus Relief Bill: If You Lose Your Job, Blaming Them Could Be a Good Bet https://www.westernjournal.com/senate-dems-block-coronavirus-relief-bill-lose-job-blaming-good-bet/?utm_source=Twitter&amp;utm_medium=PostTopSharingButtons&amp;utm_campaign=websitesharingbuttons",0,0,,,
2020-04-10 15:15:32+00:00,Boomer_Patriot,Marc Scaringi: PA Gov. Wolf's COVID Response Wasn't Just Unconstitutional - It Was Made Up on the Fly ,1,0,,,
2020-04-10 15:13:19+00:00,MarkSpacco,If liberal democrats had their way with their open border policy one could only assume half the US would be infected with Covid-19 by now.,1,1,,,
2020-04-10 15:09:46+00:00,wordman54," Amid coronavirus outbreak, images of hope to ‘Have a Little Faith in Me’ via The Today Show ",0,0,,,
2020-04-10 15:09:24+00:00,LedbetterEagle,"News you can use On behalf of the family of @houstonpolice Homicide Cold Case Unit Detective Ramon “Ray” Cervantes, thank you for praying. Ray is on a ventilator and is in critical condition as a result of #COVID.… https://www.instagram.com/p/B-zgqZ3Dlsd/?igshid=za8qflml4gbk",0,1,@houstonpolice,#COVID,
2020-04-10 15:08:19+00:00,JeffWodka51,"@Dubs964 - we were there!!! Both of my Cousins played in that HUGE WIN-Tom Boskey #96, Co-Captain with Dexter Green &amp; Chris Boskey #78, Outland Trophy winner, &amp; have Covid-19 in Sioux Falls, SD. PRAY FOR THEM! #cyclONEnation @CycloneFB @CycloneFB @CycloneFB @isuletterwinner",0,1,@Dubs964 @CycloneFB @CycloneFB @CycloneFB @isuletterwinner,#cyclONEnation,
2020-04-10 15:02:19+00:00,powerstroke5000,"@gordonkeith has anyone mentioned to you that “Lockdown”, “Covid”, and “Corona” were born in India, not Indiana?",0,0,@gordonkeith,,
2020-04-10 14:57:02+00:00,FreshCutChuck,Best thing about this coronavirus is that them damn SCAM CALLERS are laid off,0,0,,,
2020-04-10 14:56:52+00:00,Dosmuzic,@shalisemyoung really 700 people and you gonna write this shite....gtfoh...you bored huh...Coronavirus: Over 70 percent of Americans say they wouldn't feel safe attending sporting events u... https://sports.yahoo.com/coronavirus-over-70-percent-of-americans-say-they-wont-attend-sporting-events-until-vaccine-available-194124304.html?soc_src=community&amp;soc_trk=tw via @Yahoo,0,0,@shalisemyoung @Yahoo,,
2020-04-10 14:51:18+00:00,jenita12705860,"History 101. Mind your own business talking about the tyrant socialist communist leaders of other countries. Instead of displaying your hatred against the President. If you are legal American, maybe be positive and help with smile . Covid 19will run away from you.",0,0,,,
2020-04-10 14:46:47+00:00,myemc36,Attacks on Asian Americans skyrocket to 100 per day during coronavirus pandemic | TheHill ,0,0,,,
2020-04-10 14:45:44+00:00,myemc36,FBI may charge man who attacked Asian Americans over coronavirus with hate crime: report | TheHill ,0,0,,,
2020-04-10 14:42:45+00:00,myemc36,Asian Americans describe ‘gut punch’ of racist attacks during coronavirus pandemic | PBS NewsHour ,0,0,,,
2020-04-10 14:34:52+00:00,Dosmuzic,@kayleighmcenany' dumbass...#4. We won't see coronavirus here' ... and other gems from Trump's new press secretary https://news.yahoo.com/wont-see-coronavirus-other-gems-200830800.html?soc_src=community&amp;soc_trk=tw via @Yahoo,0,0,@kayleighmcenany @Yahoo,,
2020-04-10 14:27:44+00:00,ReauxByDesign,"#Dallas #Lockdown #Covid #quarantine @Dallas, Texas https://www.instagram.com/p/B-zb5JIplSk/?igshid=eu11tulfqbua",0,0,,#Dallas #Lockdown #Covid #quarantine,
2020-04-10 14:26:59+00:00,ReauxByDesign,"#Dallas #Lockdown #Covid #quarantine @Dallas, Texas https://www.instagram.com/p/B-zbzjyJI4a/?igshid=ye21apaq9hie",0,0,,#Dallas #Lockdown #Covid #quarantine,
2020-04-10 14:26:55+00:00,danielgansle, Toilet Paper alert! #SamsClub in #Plano (North Dallas) has #toiletpaper IN STOCK!! Also pallets of #papertowels dfw #dallas #Texas #CoronavirusOutbreak #CoronaVirusChallenge #Corona #COVID19 #Covid_19 #toilet #paper – at Sam's Club,1,1,,#SamsClub #Plano #toiletpaper #papertowels #dallas #Texas #CoronavirusOutbreak #CoronaVirusChallenge #Corona #COVID19 #Covid_19 #toilet #paper,
2020-04-10 14:26:34+00:00,ReauxByDesign,"#Dallas #Lockdown #Covid #quarantine @Dallas, Texas https://www.instagram.com/p/B-zbwjRJ0Wy/?igshid=ejdm0c331svj",0,0,,#Dallas #Lockdown #Covid #quarantine,
2020-04-10 14:22:59+00:00,IMPACTClubBHS,Stay healthy to lower your risk against Coronavirus. One way is to boost your immune system by eating fresh mixed fruit to start your day. ⁦@StateFarm⁩ ⁦@MASERGY⁩ ⁦@Albertsons⁩ ⁦@Toyota⁩ ⁦@mjasso12⁩ ⁦@3jstone⁩ ⁦@bhsstem⁩ ⁦⁦,1,7,@StateFarm @MASERGY @Albertsons @Toyota @mjasso12 @3jstone @bhsstem,,
2020-04-10 14:21:44+00:00,_PerKINsON,Lagos needs to close all borders because this stupid states that think covid-19 will go on holiday can kill their own indigenes,1,1,,,
2020-04-10 14:21:43+00:00,kenleighsss,im supposed to be chairing model un a week from now COVID-19 u actually suck.,0,3,,,
2020-04-10 14:20:50+00:00,sstoesser,5 ways leaders can help employees during COVID-19 - ​ https://www.raconteur.net/business-innovation/leaders-mental-health-coronavirus via @raconteur #Leadership,1,2,@raconteur,#Leadership,
2020-04-10 14:19:08+00:00,_TellyV_,"The irony of plasma being used to help treat the deadliest virus in world history as we speak. If you ever downplayed or looked down on someone who ever donated plasma before, I hope you catch COVID-19, Flu, and common cold all at the same time. I mean that ",0,0,,,
2020-04-10 14:12:16+00:00,_TellyV_,COVID-19 was spreading during the Super Bowl.,0,0,,,
2020-04-10 14:08:46+00:00,CodyMize,Hence the recommendation for cloth face mask when visiting public places during this time. Chilling video reveals how coronavirus spreads from a single cough in a supermarket https://fxn.ws/3e4Zs7r #FoxNews,0,0,,#FoxNews,
2020-04-10 13:59:56+00:00,DallasAnalytics,"As the coronavirus takes hold in Detroit, pandemic magnifies city's poverty, racial disparities - https://www.cnbc.com/2020/04/10/coronavirus-magnifies-detroits-racial-socioeconomic-disparities.html",0,0,,,
2020-04-10 13:56:57+00:00,Boomer_Patriot,Coronavirus Stage 1 Is Nearing an End. Does Anyone Know What Comes Next? ,0,0,,,
2020-04-10 13:54:56+00:00,Boomer_Patriot,Liberals Trying to Censor Coronavirus Data Flow Do So at Their Own Risk ,0,0,,,
2020-04-10 13:54:14+00:00,Boomer_Patriot,COVID-19 Isn’t Slowing Down Chicago’s Violent Criminals ,0,0,,,
2020-04-10 13:52:56+00:00,moderate2severe,"David Brooks hope's this #coronavirus inspires ""new ideas"" like racial justice. He just wants to go to a concert again. WTF as @esglaude thinks dude, where have you been? @SRuhle #FridayThoughts",0,0,@esglaude @SRuhle,#coronavirus #FridayThoughts,
2020-04-10 13:49:27+00:00,Boomer_Patriot,"In The Face Of Coronavirus, The Left Tries To Silence Truth ",0,0,,,
2020-04-10 13:44:12+00:00,Boomer_Patriot,"New Numbers Suggest Coronavirus Is Hardly The End Of The World, So Why Are We Still Acting Like It Is? ",8,2,,,
2020-04-10 13:42:11+00:00,Boomer_Patriot,Why an Army Field Hospital for Wuhan Coronavirus Patients Is Closing Up Shop in Seattle ,0,0,,,
2020-04-10 13:38:53+00:00,cathybrowne8,How the Coronavirus Is Affecting Home Buyers and Sellers Right Now ,0,0,,,
2020-04-10 13:38:05+00:00,DallasAnalytics,New York state now has more coronavirus cases than any country outside the US - ,0,0,,,
2020-04-10 13:35:48+00:00,Boomer_Patriot,Iran May Ban Ramadan Gatherings Due To Coronavirus https://dailycaller.com/2020/04/09/iran-ramadan-ban-gathering-coronavirus/ via @dailycaller,0,0,@DailyCaller,,
2020-04-10 13:35:10+00:00,Boomer_Patriot,This Food Distributor Is Hiring Furloughed Workers Amid Coronavirus Pandemic https://dailycaller.com/2020/04/09/capitol-city-produce-baton-rouge-louisiana-produce-wholesale-hiring-fired-employees-coronavirus-video-interview/ via @dailycaller,0,0,@DailyCaller,,
2020-04-10 13:33:39+00:00,Boomer_Patriot,@CNN's @ChrisCuomo Busted Deceptively Editing Trump's Words On Coronavirus [Watch] ,0,0,@CNN @ChrisCuomo,,
2020-04-10 13:25:20+00:00,trevoypointer,"Recorded the first podcast last night w/ @Tru_Society - it was fire. I can’t wait to get this one out. Links will be up soon. We talked about Coronavirus, the grind, being in NY while in college and more. Episode 1 was a beast. ",0,1,@Tru_Society,,
2020-04-10 13:22:07+00:00,michaelhcruz,people: ughhhhh i’m so bored. let’s hang out in person! coronavirus: ,1,10,,,
2020-04-10 13:17:27+00:00,chrissadeghi,I asked a few weeks ago for someone to explain what exactly we are looking at in that generic #coronavirus image being used be everyone. Good explanation here. ,0,1,,#coronavirus,
2020-04-10 12:57:19+00:00,juanromero42,Estas reportando pero con sarcamos con objetvo de dejar ver mal la administracion de Donald Trump sobre el coronavirus pero es un virus chino ,1,2,,,
2020-04-10 12:53:37+00:00,derickijohnson,"The most important thing I take away from this is that it looks bad, because it’s Not what is happening as the norm. My own personal experience is that people are laying aside their differences to work against our common enemy...the coronavirus. Thanks for reading and sharing!",0,2,,,
2020-04-10 12:49:13+00:00,jeffmarketing1,Start Social Media Business Marketing Free 30min Consultation https://jefferysocialmarketing.social5.net/packages/ #contentmarketing #Digitalmarketing #SEO #blogging #marketing #branding #marketingtips #marketingstrategy #coronavirus #covid19 #startup #b2bmarketing #sale #goals #growth #hardwork #online,0,3,,#contentmarketing #Digitalmarketing #SEO #blogging #marketing #branding #marketingtips #marketingstrategy #coronavirus #covid19 #startup #b2bmarketing #sale #goals #growth #hardwork #online,
2020-04-10 12:43:27+00:00,debfordenton,Can’t pay rent because of the coronavirus? This site will help you explain your rights to your landlord ,4,9,,,
2020-04-10 12:41:03+00:00,ProphecyDepot,@irandiary ’s Khamenei Praises Islamic Response to Coronavirus: Applauds ‘Powerful Hand of the Infallible Imam’ https://prophecynewsstand.blogspot.com/2020/04/irans-khamenei-praises-islamic-response.html,0,0,@irandiary,,
2020-04-10 12:17:55+00:00,JessicaFaltot,Just for today...I will be enough. #FridayMotivation #COVID #inspiration #motivation #sobriety #odaat #12steps #ogmandino,0,4,,#FridayMotivation #COVID #inspiration #motivation #sobriety #odaat #12steps #ogmandino,
2020-04-10 12:02:23+00:00,robinkoretsky,@News8Daybreak #medical #coronavirus ,0,0,@News8Daybreak,#medical #coronavirus,
2020-04-10 11:57:45+00:00,EmSee11,We’re here in this situation. “Life” Pre determined hierarchy. “Parents” “purpose”.... I’m also drunk the sun coming up... covid 19... good morning ,0,1,,,
2020-04-10 11:40:37+00:00,derickijohnson,"Thanks for reading, Paul. Don’t let this harsh your peace. Let’s just be aware and continue to unite against our common enemy—the coronavirus! Tho I’m not surprised by this, it hasn’t been my experience. People here have been working together—and we outnumber the haters! ",0,2,,,
2020-04-10 11:18:31+00:00,DavidHuett,"...NO Christians would be affected by this Coronavirus. I'm just asking because, as an atheist, if not a single 'Christian' has been affected yet out of the current 1.6million confirmed infected and nearly 97,000 deaths .... that would be truly 'miraculous' ...",0,2,,,
2020-04-10 11:01:06+00:00,ayokasystems,"#Walmart hires 100,000 to meet surging demand during coronavirus pandemic, with sales success in toilet paper, sewing machines, hair care &amp; other #DIY products in store &amp; their online #ecommerce software development website from @CNBC",2,2,@CNBC,#Walmart #DIY #ecommerce,
2020-04-10 10:50:08+00:00,jenhsampson,Terrific profile @SharonFGrigsby! What a wonderful thing it is for Dallas County to have Dr. Phillip Huang directing our county’s response to the Coronavirus. ,1,14,@SharonFGrigsby,,
2020-04-10 09:45:27+00:00,thatninetykid,#bordom #covi̇d19 #covid #covid19adick @Adventure World Park https://www.instagram.com/p/B-y7lvkDw8w/?igshid=128p6ce6mr0tt,0,0,,#bordom #covi #covid #covid19adick,
2020-04-10 09:36:47+00:00,shelbykay29,Impeachment must of caused IMPOTUS to downplay the coronavirus and call it a hoax because he can only focus on one thing at a time while taking Adderall. #WorstPresidentInHistory,0,2,,#WorstPresidentInHistory,
2020-04-10 09:32:08+00:00,MakingTownsGuy,Coronavirus: EU finance ministers put forward €500 billion support package #Coronavirus ,0,0,,#Coronavirus,
2020-04-10 08:37:32+00:00,iggymaz,“Buying a home during the coronavirus pandemic” ,0,0,,,
2020-04-10 08:33:22+00:00,iggymaz,“Will a coronavirus-induced recession make it easier to buy a house?” https://www.curbed.com/2019/8/29/20837282/millennials-recession-homebuying-prices-coronavirus?utm_campaign=curbed&amp;utm_content=entry&amp;utm_medium=social&amp;utm_source=twitter via @Curbed,0,0,@Curbed,,
2020-04-10 08:28:31+00:00,DawnLMiller,Sat in on a bit of a really informative session with board members from across the country sharing how Covid 19 has impacted their district. It was work and sometimes emotional but also a lot of fun! Great job pulling us together @jaramos_jr !,1,3,@jaramos_jr,,
2020-04-10 08:22:20+00:00,MakingTownsGuy,Can a universal basic income help fix the Covid-19 economic crisis? ,0,0,,,
2020-04-10 08:19:12+00:00,eugeneticzz,"Due to Covid-19, I will no longer be accepting handshakes or hugs. You can either bow to me or give me the finger. Your choice ",1,4,,,
2020-04-10 07:05:52+00:00,Kevrmoore,Parasite Drug Shows Early Promise Against COVID-19 https://wb.md/2URMSR7 from @WebMD,0,0,@WebMD,,
2020-04-10 06:39:33+00:00,arturocanizalez,Amigos a medida que la propagación de Covid-19 o #CoronaVírus continúa les pedimos ala comunidad queeste fin de semana de Pascua mantengamos la distanciasocial celebremos en casa deuna manera virtual Sigan las indicaciones y compartan con nosotros sus fotos/videos hashtag: #Dame6,1,0,,#CoronaV #Dame6,
2020-04-10 06:27:10+00:00,anadecimononica,"Desde la trinchera estadounidense, una argumentación parecida a la de @HLGatell PD. Sigan a Andy para información seria y actualizada sobre Covid-19 en USA. ",0,0,@HLGatell,,
2020-04-10 06:22:49+00:00,AlbertLReyes,"@Luis__Juarez so encouraged to see y’all connecting, especially during COVID 19. Thx for leading the way!",1,1,@Luis__Juarez,,
2020-04-10 06:11:15+00:00,mohanmoon_raj,Holllywood makes movie Few years later becomes reality. (Holllywood को यो चलचित्र अहिलेको COVID-19 सँग मेल खाईरहेछ।) Pandemic part 1 and part 2 ,0,0,,,
2020-04-10 06:09:37+00:00,bmccutchan,Wondering if Trump administration ever read this comprehensive (233pg) National Strategy for Pandemic Influenza (thinking not). https://www.cdc.gov/flu/pandemic-resources/pdf/pandemic-influenza-implementation.pdf #COVIDー19 #coronavirus @SethAbramson @smerconish @kurteichenwald,0,0,@SethAbramson @smerconish @kurteichenwald,#COVID #coronavirus,
2020-04-10 06:02:20+00:00,BigMeech2980,"Sometimes when this Coronavirus is felt all you need to do is look to your right. Out of nowhere he sends u what u need to know. #JesusLuv #HeIsReal @Irving, Texas https://www.instagram.com/p/B-yiDcQjqCc_DuV88OIaJDgn00f7_TcqL8bX480/?igshid=mb9w2algh7v0",0,1,,#JesusLuv #HeIsReal,
2020-04-10 05:56:20+00:00,katieborderss,coronavirus needs to tombe pas de bourée glissade saut de chat tf out this mug,0,3,,,
2020-04-10 05:42:14+00:00,clarencehilljr,How a Funeral and Birthday Party ‘Super Spread’ COVID-19 in Chicago to Deadly Effect ,0,2,,,
2020-04-10 05:41:04+00:00,robinkoretsky,Also curious about medical costs here in U.S. Anybody ask this to #COVID survivors? It's incredibly expensive to be hospitalized in the ICU. @SoniaAzadTV #iamup @KaraSewellTV #wfaa @DavidSchechter,0,2,@SoniaAzadTV @KaraSewellTV @DavidSchechter,#COVID #iamup #wfaa,
2020-04-10 05:40:04+00:00,thelibrarywitch,"Day 18 of our COVID-19 Fashion Show Less modeling happening here but we were having a good time This is her ""watermelon"" outfit. ",0,2,,,
2020-04-10 05:17:57+00:00,jaywilson76226,My dad fell tonight and I'm sitting in parking lot of the hospital emergency room because of the lockdown. The hospital is centrally located in DFW and has zero Covid cases. Zero. My 78 yr old dad with bone cancer is in the emergency room without me there. This is nutty.,0,2,,,
2020-04-10 05:08:58+00:00,BlondeTremaine,Coronavirus,0,0,,,
